volume_file,full_path,slice_idx,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,type,row_id,PC1,PC2,cluster,image_key
ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_3-0OPASEVZOOMB50f3002.012075.040.0null-10792_2.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_3-0OPASEVZOOMB50f3002.012075.040.0null-10792_2.npy,7,0.012852298,0.012054211,-0.022594402,0.03568818,-0.106653005,0.09569434,-0.02885155,-0.22334617,-0.03789452,0.010909148,0.16874398,-0.05981681,0.13954465,0.022753198,-0.32051122,-0.7271405,-0.07857412,0.092489526,0.16796719,0.080041215,0.083905704,0.2538295,0.2088716,-0.2057296,-0.19754007,0.017276978,-0.1276435,0.22175682,-0.31579232,0.016824108,0.011102474,-0.11010274,-0.24446972,-0.18973815,-0.031727534,0.14708853,0.1416246,0.18586285,-0.13062537,0.03750036,0.008000632,0.13154268,0.17848442,0.051600665,0.23686898,0.036748327,0.028703563,-0.053177033,0.27205706,-0.0029385956,-0.12162763,-0.22981915,0.28474352,-0.041766517,0.036040127,0.044439245,0.1558618,-0.19019572,-0.18531999,0.100748666,0.054305695,-0.32828525,0.03505538,-0.051845327,-0.39740998,-0.017957311,0.10678047,-0.03598018,0.20363241,-0.10190074,-0.07041118,-0.1892262,0.040464725,0.040561035,-0.034498252,-0.103706375,-0.13962518,-0.2979518,0.02419525,0.08494418,0.061942924,-0.14128722,-0.07651327,0.018138273,-0.030323047,0.10455147,0.0127723925,-0.07856083,-0.29168758,0.03769103,0.05128685,-0.1938136,-0.11236478,-0.11134516,-0.15434971,0.029080179,-0.041463822,-0.10342552,0.10079549,-0.0965917,-0.08407549,-0.12891287,-0.22304429,0.18594408,-0.019072048,0.149643,-0.0074384157,-0.3342387,0.095616095,-0.053709786,-0.27332368,0.47031835,-0.05923125,0.045206767,-0.0028640665,-0.18412144,-0.16416968,-0.042860676,0.122153886,0.09604913,0.012271717,-0.20701177,-0.058897015,0.13338521,0.0152698625,0.28120342,-0.06759267,-0.036390897,real,239,-1.992232851710978,0.05598533004097923,4,real__ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_3-0OPASEVZOOMB50f3002.012075.040.0null-10792_2.npy__slice_7
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,0,0.10417204,0.022969881,-0.06915716,-0.11413443,-0.36662036,-0.102793686,-0.12920213,-0.0014981963,0.20598125,0.13248092,-0.046533015,0.56227446,-0.27480376,0.2562259,-0.07143609,-0.9204258,0.24920584,-0.007632004,0.04179976,-0.1103431,-0.2162076,-0.052451123,0.05038182,0.18358411,-0.5465784,0.19269475,-0.0827594,-0.164167,-0.17052484,0.32837355,-0.2301048,-0.15325655,-0.590048,0.18307152,0.1464919,0.21213289,-0.011300033,-0.23277457,-0.28159901,0.20314637,0.018772308,0.18976246,0.13937353,0.10380758,-0.007292837,-0.049355306,-0.12201895,-0.06346744,-0.4025804,-0.0636512,-0.0746256,-0.04450427,-0.22303106,0.021883346,0.5682193,0.053770963,-0.22563301,-0.3368663,-0.06493518,0.07803619,0.04103083,-0.0027223744,-0.073066235,0.18666747,-0.60293704,-0.10324645,0.16520168,0.15284586,0.10026297,0.01745882,0.33255136,-0.36057582,0.2867475,-0.03525615,0.08609127,0.049408004,-0.0413481,0.13698995,-0.094869606,-0.072563976,0.024972018,0.24314891,0.4117126,-0.059852336,-0.0066850875,0.07290588,-0.2528119,0.07245731,0.014690943,-0.09264906,0.20257565,0.113769524,0.28134173,0.0026674639,0.020814257,-0.12569584,0.37248507,0.18468075,-0.13320386,0.28689894,-0.05265556,0.06072726,0.17869334,-0.09577849,-0.24049401,-0.18109307,-0.13280243,0.11216156,0.027968002,-0.0039234944,0.060788747,0.25137416,-0.2993739,0.14426094,-0.092530765,-0.24565934,-0.35695374,0.03977456,-0.030601092,-0.08297853,0.026522055,0.369448,0.010155195,0.08515122,0.47938237,-0.09821007,-0.090456985,0.1619559,real,240,-6.579723420582092,-8.978430217690036,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_0
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,1,0.16641752,0.00086908974,0.024633277,-0.17549062,-0.2699443,-0.13226992,-0.1691697,0.004388742,0.16769175,0.12075765,0.0021997914,0.6019188,-0.3461923,0.36122337,-0.08264864,-0.9280009,0.26849723,-0.022466466,-0.0031368323,-0.15408109,-0.18416545,-0.12431863,0.03185876,0.1648719,-0.5555724,0.21670693,-0.09909387,-0.10253851,-0.16832718,0.3877183,-0.26022702,-0.043407347,-0.57438934,0.196839,0.07795064,0.23920159,-0.025284156,-0.22937663,-0.2927056,0.22821796,-0.13593657,0.19853291,0.078144714,0.04758347,-0.08186458,-0.041497417,-0.116389364,0.0040998105,-0.40562493,-0.023890767,-0.06733322,-0.08644919,-0.25433636,0.1506726,0.5321057,0.0070667043,-0.18741377,-0.26315024,-0.085647315,0.088494085,0.08015172,0.024067506,-0.07476911,0.16395777,-0.6023267,-0.1526151,0.0652893,0.12139313,0.092190996,-0.0047664996,0.24520245,-0.29366684,0.25930402,0.08228905,0.069143794,-0.06815149,-0.05406852,0.02258223,-0.1827204,-0.06214359,-0.0010229006,0.2432499,0.3297279,-0.12562057,0.00432997,0.09134262,-0.33021605,0.15145549,0.0074086264,-0.04517538,0.21633986,0.069404714,0.36592442,0.024816241,0.0025016926,-0.16960499,0.39853325,0.13657573,-0.08672297,0.27280706,-0.023748463,-0.023018897,0.22347991,-0.025648892,-0.26125142,-0.18517736,-0.086519465,0.0012476817,0.015273051,-0.07633782,0.044720374,0.27206397,-0.17694393,0.10253011,-0.09280025,-0.31962126,-0.32804358,-0.034722492,-0.018651582,-0.07219036,-0.052374627,0.33232978,0.017231064,0.052430656,0.5107829,-0.11546376,-0.047912896,0.08963017,real,241,-6.313978014492079,-8.967670643850708,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_1
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,2,0.2150669,-0.044295702,0.115043886,-0.13874489,-0.16454549,-0.11536681,-0.26254284,0.057296347,0.17347045,0.14430809,0.060955133,0.6033457,-0.43018347,0.47592106,-0.13526899,-0.9179051,0.20287554,0.015518913,-0.00040500984,-0.1331997,-0.17572914,-0.067314684,0.03337213,0.12739049,-0.56307584,0.1702205,-0.15731195,-0.028994415,-0.17665435,0.26437235,-0.27089462,0.023976363,-0.47856313,0.2639977,-0.019560214,0.29415578,0.0040866015,-0.2694016,-0.32292753,0.2994083,-0.2924571,0.19252107,0.06015439,0.13470118,-0.1362637,0.036638297,-0.13085248,0.03958053,-0.39212522,0.06713057,-0.14134364,-0.11111925,-0.2916267,0.14318696,0.4761546,-0.082536414,-0.19438635,-0.26777294,-0.08192765,0.12938744,0.07436466,-0.080964446,-0.026811872,0.1385574,-0.5736882,-0.039857138,0.10512748,0.040709615,0.063247085,0.008364653,0.31149316,-0.30320758,0.26088944,0.09839096,0.02100572,-0.102984816,0.024536747,-0.0029945038,-0.3384082,-0.07242911,-0.017089732,0.30991054,0.27238947,-0.035427377,-0.023851117,0.0978191,-0.42291117,0.22737911,-0.011984482,-0.023032555,0.083218366,-0.012774961,0.42711645,0.12065588,-0.011892177,-0.13774401,0.405633,0.084834844,-0.12204459,0.33529958,-0.13762654,-0.079666816,0.21305817,0.0044759028,-0.3057611,-0.18196094,-0.045846082,0.073980026,0.029907295,-0.045282215,-0.038057167,0.19522312,-0.041378826,0.08601725,-0.084614746,-0.42322236,-0.28437698,-0.04068819,0.046388954,-0.0894696,-0.09393985,0.4188988,0.057091832,-0.07153201,0.5580755,-0.1587388,-0.027005333,0.06532927,real,242,-6.382925444467082,-8.499324596203735,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_2
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,3,0.2390603,-0.055659458,0.11468431,-0.10824889,-0.12376174,-0.0072793514,-0.22853687,0.056770984,0.13642928,0.14847204,-0.03804129,0.48258767,-0.39091796,0.5298594,-0.17690426,-0.91770464,0.16742338,0.03900446,0.03207979,0.0081655085,-0.15747613,-0.08054435,0.034894798,0.10159458,-0.54868335,0.15137924,-0.04009091,-0.020114385,-0.16540661,0.28919387,-0.2610161,0.043405846,-0.4028745,0.30278143,0.0038612224,0.34568083,0.017267544,-0.28038472,-0.3354172,0.2834476,-0.36135095,0.25900996,0.021971185,0.070295796,-0.14705086,-0.013956659,-0.1499378,0.04219657,-0.32765606,0.13297768,-0.1980937,-0.08961013,-0.3177352,0.1445796,0.4156326,-0.06465037,-0.17018443,-0.23550266,-0.12586081,0.1814819,0.032064162,-0.13517682,0.044590313,0.09947341,-0.5651635,-0.036118668,0.00019353628,-0.043518305,0.038334735,-0.017006012,0.32838023,-0.29199994,0.26377973,0.1491192,0.008081997,-0.09256396,0.0029163319,-0.052613255,-0.3076203,-0.010373327,-0.024342347,0.3478763,0.20725785,-0.100569345,0.009897767,0.1447066,-0.29324174,0.26071712,-0.09848252,-0.017582426,0.0015756041,-0.022374058,0.462307,0.11901756,0.0054649413,-0.11360885,0.39524457,0.09119843,-0.10495311,0.26557514,-0.27423728,-0.10122794,0.2701883,0.003456777,-0.3769926,-0.17374435,-0.009289296,0.12681386,0.056452803,-0.08395429,-0.09971974,0.17840263,-0.04946755,0.13232175,-0.046346866,-0.45104855,-0.2821836,-0.07980947,0.07045148,-0.08082935,-0.11851393,0.5003767,0.07919301,-0.11481079,0.55622435,-0.17260791,-0.018428974,0.07355794,real,243,-6.795410088757331,-8.286709002887758,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_3
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,4,0.1665776,-0.097342424,0.08008608,-0.054858595,-0.14185824,0.07746798,-0.16638693,0.101010576,0.1362085,0.21082902,-0.07213463,0.35258463,-0.26773268,0.53643167,-0.18629783,-0.87793994,0.17865168,0.066178985,0.013930894,0.03991151,-0.11496986,-0.051653985,-0.061367165,0.02561457,-0.52673507,0.15893169,0.04456791,-0.077659175,-0.18524767,0.21614403,-0.22990616,0.05481268,-0.37906346,0.26570743,-0.005015161,0.38075793,-0.07318064,-0.33904514,-0.3113474,0.27622467,-0.3791106,0.32786688,0.0027280375,-0.02238631,-0.15916708,-0.0738525,-0.123628005,0.043255933,-0.20359334,0.11660515,-0.16634828,-0.044751413,-0.20148504,0.15049441,0.28679925,0.019983143,-0.059385974,-0.22983998,-0.13361576,0.12927169,0.02994918,-0.09758207,0.1234051,0.13141052,-0.5896654,-0.13070597,-0.0550325,-0.10988712,-0.017038424,-0.0060292166,0.25980073,-0.40107065,0.28606522,0.14545268,0.046906523,-0.07339668,-0.011950385,-0.011933744,-0.32052195,0.066095114,-0.016515018,0.36262283,0.12511466,-0.12658153,0.01387349,0.17055091,-0.09424908,0.2801173,-0.18691145,-0.020847065,-0.029509857,-0.042702444,0.3917496,0.07440528,-0.054399475,-0.13309054,0.41254732,0.1312263,-0.08346604,0.2487762,-0.34106982,-0.12829544,0.29153344,-0.037511155,-0.35324827,-0.16894975,0.03896558,0.16613168,0.08240344,-0.09019283,-0.0717581,0.21274959,-0.13179377,0.18326962,-0.057876684,-0.35099804,-0.2982315,0.016718894,0.068999186,-0.044871267,-0.14113072,0.519626,0.061100632,-0.18110788,0.5642154,-0.17898464,-0.0030904738,0.1064415,real,244,-6.459395091663749,-8.615936198701014,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_4
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,5,0.19167283,-0.0891226,0.012480534,-0.04960988,-0.09139803,0.114514284,-0.15437308,0.10755192,0.3182114,0.17362759,-0.21242891,0.28006583,-0.23298804,0.55499613,-0.16079585,-0.86041254,0.07676108,0.15267186,-0.032518942,-0.0072264336,0.026572566,-0.031346224,-0.107836425,0.024686761,-0.5290241,0.23209861,0.11911936,-0.1751629,-0.18346556,0.08265379,-0.19397128,0.021609187,-0.27714312,0.1781725,-0.02741843,0.44015718,-0.08166288,-0.44574255,-0.33289802,0.23320748,-0.42389607,0.3308541,-0.058428813,-0.11885404,-0.12000639,-0.12246766,-0.19670789,-0.107992515,-0.08131765,0.053401172,-0.1788393,-0.08705242,-0.06618115,0.020422496,0.10240252,0.11445734,-0.0044843704,-0.2212975,-0.15128198,0.13014391,-0.0007953681,-0.0789254,0.18958054,0.077241436,-0.6331606,-0.087864265,-0.11468573,-0.12744083,-0.05887052,-0.053101942,0.19698207,-0.51268554,0.34725195,0.19128925,0.09829794,-0.10372859,0.040336147,-0.021860324,-0.40854326,0.14424732,0.04925294,0.34575802,0.050252166,-0.04544582,0.08524965,0.14443412,0.027315632,0.27221182,-0.25939223,-0.0015045032,-0.053781666,0.004827669,0.2782702,0.060426366,-0.14235665,-0.14805007,0.41224444,0.08520664,-0.087262124,0.22238904,-0.3523877,-0.17662793,0.38904968,-0.04875481,-0.31865212,-0.14733213,0.010732416,0.19834279,0.012052646,-0.047801454,-0.023517154,0.28439888,-0.13120419,0.26369995,-0.04732883,-0.289574,-0.29291013,0.046653453,0.07908,-0.029221233,-0.18500157,0.48744935,0.043023545,-0.27092925,0.4939777,-0.16347349,-0.096286565,0.06939806,real,245,-6.6107586184945575,-9.038337417049634,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_5
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,6,0.19740698,-0.062344655,-0.045133125,-0.0204167,-0.13261391,0.14457184,-0.07031643,0.1584313,0.48145813,0.15986532,-0.34535998,0.34718812,-0.049111743,0.48822093,-0.19525664,-0.82331944,0.023981854,0.20559333,-0.06676859,-0.12144528,0.0583483,0.016864775,-0.049897324,0.0141518265,-0.4511413,0.2116556,0.18233575,-0.23934701,-0.17911811,0.12401722,-0.16708502,-0.041685116,-0.2719767,0.21774134,-0.04468259,0.4767927,0.006842711,-0.35069588,-0.3906252,0.22437185,-0.34441954,0.12532352,-0.006596189,-0.026644258,-0.10837338,-0.09604476,-0.17837591,-0.21035187,-0.13603021,0.070293196,-0.3085231,-0.14634086,0.027304877,-0.10681824,0.10690008,0.11729869,0.108410716,-0.30089793,-0.102888465,-0.12480106,0.017942518,-0.06385638,0.15769108,0.06956458,-0.5620571,-0.04095911,-0.1126381,-0.026744874,-0.017424934,-0.07313624,0.2693764,-0.5384973,0.35052693,0.11292615,0.07155944,-0.15587197,0.1690119,-0.029556906,-0.2921814,0.1461574,0.059303727,0.36226872,0.10081054,-0.11449141,0.16694209,0.13205898,0.034713723,0.14894378,-0.3040363,-0.026554367,0.013354584,0.102410965,0.24857035,0.09204054,-0.14965223,-0.18560185,0.27278128,0.050214984,-0.07048571,0.16882798,-0.29977235,-0.21078557,0.3203246,-0.13233852,-0.26417038,-0.1306945,-0.088853434,0.11270659,0.012611775,0.026693191,-0.1630325,0.35313007,-0.13738203,0.35202652,-0.03326416,-0.19318497,-0.2708756,0.07113969,0.08885227,-0.03496692,-0.18297634,0.30724013,-0.06298827,-0.20227605,0.36896515,-0.13367528,-0.048789345,0.045626257,real,246,-6.599134248624477,-9.071677452428617,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_6
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy,7,0.16573237,-0.0565349,-0.040181886,0.05917016,-0.1440755,0.08416867,-0.008993555,0.14224482,0.5490537,0.23235252,-0.41431323,0.41593868,0.09751035,0.37463245,-0.15102533,-0.8657778,0.0981486,0.30385968,-0.10304436,-0.2314088,0.051811278,-0.02287614,-0.039384004,-0.017082054,-0.45872593,0.16402009,0.25775918,-0.2608129,-0.21815938,0.24401703,-0.20099737,0.052714556,-0.36851904,0.15733755,0.017760217,0.37584543,0.044110086,-0.25770074,-0.42133883,0.18876356,-0.28552535,-0.040019453,0.05493319,0.0918727,-0.14359716,-0.0607906,-0.23721986,-0.17163275,-0.1423365,0.083041705,-0.34473795,-0.2791007,0.01869536,-0.20087092,0.18615782,0.13013737,0.16569498,-0.2846009,-0.054176804,-0.2845468,0.028877676,-0.08162633,0.08120617,0.123590134,-0.5689834,-0.014083898,-0.059898585,-0.02118014,0.06539604,-0.13472576,0.31469655,-0.57814467,0.2489848,0.04208485,0.03828452,-0.08515102,0.14436992,-0.020515338,-0.26671553,0.11311223,0.11057321,0.32705233,0.13647033,-0.19386975,0.2503778,0.12929581,-0.08034273,0.08949837,-0.348866,0.015070283,0.13917196,0.1140368,0.1821438,0.040684585,-0.20525706,-0.29878712,0.17474554,0.034339167,-0.07057474,0.082463026,-0.2744219,-0.18948632,0.21280596,-0.19904977,-0.22757366,-0.13387014,-0.17801473,0.09815101,0.04479606,0.094726026,-0.26443934,0.40403038,-0.23863304,0.37402782,-0.07118141,-0.06889384,-0.30302933,0.083417565,0.05657891,0.08617675,-0.18188524,0.03631535,-0.116646245,-0.097507104,0.29800504,-0.061307408,0.028676067,0.045875672,real,247,-6.446059440907982,-9.746255204851145,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_0.npy__slice_7
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,0,0.1665776,-0.097342424,0.08008608,-0.054858595,-0.14185824,0.07746798,-0.16638693,0.101010576,0.1362085,0.21082902,-0.07213463,0.35258463,-0.26773268,0.53643167,-0.18629783,-0.87793994,0.17865168,0.066178985,0.013930894,0.03991151,-0.11496986,-0.051653985,-0.061367165,0.02561457,-0.52673507,0.15893169,0.04456791,-0.077659175,-0.18524767,0.21614403,-0.22990616,0.05481268,-0.37906346,0.26570743,-0.005015161,0.38075793,-0.07318064,-0.33904514,-0.3113474,0.27622467,-0.3791106,0.32786688,0.0027280375,-0.02238631,-0.15916708,-0.0738525,-0.123628005,0.043255933,-0.20359334,0.11660515,-0.16634828,-0.044751413,-0.20148504,0.15049441,0.28679925,0.019983143,-0.059385974,-0.22983998,-0.13361576,0.12927169,0.02994918,-0.09758207,0.1234051,0.13141052,-0.5896654,-0.13070597,-0.0550325,-0.10988712,-0.017038424,-0.0060292166,0.25980073,-0.40107065,0.28606522,0.14545268,0.046906523,-0.07339668,-0.011950385,-0.011933744,-0.32052195,0.066095114,-0.016515018,0.36262283,0.12511466,-0.12658153,0.01387349,0.17055091,-0.09424908,0.2801173,-0.18691145,-0.020847065,-0.029509857,-0.042702444,0.3917496,0.07440528,-0.054399475,-0.13309054,0.41254732,0.1312263,-0.08346604,0.2487762,-0.34106982,-0.12829544,0.29153344,-0.037511155,-0.35324827,-0.16894975,0.03896558,0.16613168,0.08240344,-0.09019283,-0.0717581,0.21274959,-0.13179377,0.18326962,-0.057876684,-0.35099804,-0.2982315,0.016718894,0.068999186,-0.044871267,-0.14113072,0.519626,0.061100632,-0.18110788,0.5642154,-0.17898464,-0.0030904738,0.1064415,real,248,-6.459395091663749,-8.615936198701014,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy__slice_0
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,1,0.19167283,-0.0891226,0.012480534,-0.04960988,-0.09139803,0.114514284,-0.15437308,0.10755192,0.3182114,0.17362759,-0.21242891,0.28006583,-0.23298804,0.55499613,-0.16079585,-0.86041254,0.07676108,0.15267186,-0.032518942,-0.0072264336,0.026572566,-0.031346224,-0.107836425,0.024686761,-0.5290241,0.23209861,0.11911936,-0.1751629,-0.18346556,0.08265379,-0.19397128,0.021609187,-0.27714312,0.1781725,-0.02741843,0.44015718,-0.08166288,-0.44574255,-0.33289802,0.23320748,-0.42389607,0.3308541,-0.058428813,-0.11885404,-0.12000639,-0.12246766,-0.19670789,-0.107992515,-0.08131765,0.053401172,-0.1788393,-0.08705242,-0.06618115,0.020422496,0.10240252,0.11445734,-0.0044843704,-0.2212975,-0.15128198,0.13014391,-0.0007953681,-0.0789254,0.18958054,0.077241436,-0.6331606,-0.087864265,-0.11468573,-0.12744083,-0.05887052,-0.053101942,0.19698207,-0.51268554,0.34725195,0.19128925,0.09829794,-0.10372859,0.040336147,-0.021860324,-0.40854326,0.14424732,0.04925294,0.34575802,0.050252166,-0.04544582,0.08524965,0.14443412,0.027315632,0.27221182,-0.25939223,-0.0015045032,-0.053781666,0.004827669,0.2782702,0.060426366,-0.14235665,-0.14805007,0.41224444,0.08520664,-0.087262124,0.22238904,-0.3523877,-0.17662793,0.38904968,-0.04875481,-0.31865212,-0.14733213,0.010732416,0.19834279,0.012052646,-0.047801454,-0.023517154,0.28439888,-0.13120419,0.26369995,-0.04732883,-0.289574,-0.29291013,0.046653453,0.07908,-0.029221233,-0.18500157,0.48744935,0.043023545,-0.27092925,0.4939777,-0.16347349,-0.096286565,0.06939806,real,249,-6.6107586184945575,-9.038337417049634,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy__slice_1
ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,/home/ripal/ilvr_files/gridimages2_npy_test/ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy,2,0.19740698,-0.062344655,-0.045133125,-0.0204167,-0.13261391,0.14457184,-0.07031643,0.1584313,0.48145813,0.15986532,-0.34535998,0.34718812,-0.049111743,0.48822093,-0.19525664,-0.82331944,0.023981854,0.20559333,-0.06676859,-0.12144528,0.0583483,0.016864775,-0.049897324,0.0141518265,-0.4511413,0.2116556,0.18233575,-0.23934701,-0.17911811,0.12401722,-0.16708502,-0.041685116,-0.2719767,0.21774134,-0.04468259,0.4767927,0.006842711,-0.35069588,-0.3906252,0.22437185,-0.34441954,0.12532352,-0.006596189,-0.026644258,-0.10837338,-0.09604476,-0.17837591,-0.21035187,-0.13603021,0.070293196,-0.3085231,-0.14634086,0.027304877,-0.10681824,0.10690008,0.11729869,0.108410716,-0.30089793,-0.102888465,-0.12480106,0.017942518,-0.06385638,0.15769108,0.06956458,-0.5620571,-0.04095911,-0.1126381,-0.026744874,-0.017424934,-0.07313624,0.2693764,-0.5384973,0.35052693,0.11292615,0.07155944,-0.15587197,0.1690119,-0.029556906,-0.2921814,0.1461574,0.059303727,0.36226872,0.10081054,-0.11449141,0.16694209,0.13205898,0.034713723,0.14894378,-0.3040363,-0.026554367,0.013354584,0.102410965,0.24857035,0.09204054,-0.14965223,-0.18560185,0.27278128,0.050214984,-0.07048571,0.16882798,-0.29977235,-0.21078557,0.3203246,-0.13233852,-0.26417038,-0.1306945,-0.088853434,0.11270659,0.012611775,0.026693191,-0.1630325,0.35313007,-0.13738203,0.35202652,-0.03326416,-0.19318497,-0.2708756,0.07113969,0.08885227,-0.03496692,-0.18297634,0.30724013,-0.06298827,-0.20227605,0.36896515,-0.13367528,-0.048789345,0.045626257,real,250,-6.599134248624477,-9.071677452428617,5,real__ct1000_NBIADownloadDir_NLST_100012_01-02-2000-NLST-LSS-60484_2-1OPASEVZOOMB30f2802.012070.040.0null-30925_1.npy__slice_2
